Results of Simulation 1

Time	C_x_1	C_x_2	C_x_3	C_x_4	C_x_5	C_x_6	C_x_7	C_x_8	C_x_9	C_x_10	C_x_11	C_x_12	C_x_13	C_x_14	C_x_15	C_x_16	C_x_17	C_x_18	C_x_19	C_x_20	C_x_21	C_x_22	C_x_23	C_x_24	C_x_25	C_x_26	C_x_27	C_x_28	C_x_29	C_x_30	C_x_31	C_x_32	C_x_33	C_x_34	C_x_35	C_x_36	C_x_37	C_x_38	C_x_39	C_x_40	C_x_41	C_x_42	C_x_43	C_x_44	C_x_45	C_x_46	C_x_47	C_x_48	C_x_49	C_x_50	C_x_51	C_x_52	C_x_53	C_x_54	C_x_55	C_x_56	C_x_57	C_x_58	C_x_59	C_x_60	C_x_61	C_x_62	C_x_63	C_x_64	C_x_65	C_x_66	C_x_67	C_x_68	C_x_69	C_x_70	C_x_71	C_x_72	C_x_73	C_x_74	C_x_75	C_x_76	C_x_77	C_x_78	C_x_79	C_x_80	C_x_81	C_x_82	C_x_83	C_x_84	C_x_85	C_x_86	C_x_87	C_x_88	C_x_89	C_x_90	C_x_91	C_x_92	C_x_93	C_x_94	C_x_95	C_x_96	C_x_97	C_x_98	C_x_99	C_x_100
3.5	2.66795e-46	2.70846e-08	1.99636e-45	9.08648e-08	1.64704e-44	2.70842e-07	1.34589e-43	7.73247e-07	1.08734e-42	2.12702e-06	8.68286e-42	5.63511e-06	6.85168e-41	1.43633e-05	5.3415e-40	3.51824e-05	4.11296e-39	8.27175e-05	3.12723e-38	0.000186437	2.34729e-37	0.000402323	1.73884e-36	0.000830153	1.27093e-35	0.00163569	9.16287e-35	0.00307338	6.51426e-34	0.00549937	4.56558e-33	0.00935836	3.15352e-32	0.0151251	2.14601e-31	0.023187	1.43837e-30	0.0336746	9.49225e-30	0.0462781	6.16581e-29	0.0601192	3.94082e-28	0.0737611	2.47749e-27	0.0854087	1.53148e-26	0.093283	9.30532e-26	0.0960696	5.55536e-25	0.093283	3.25755e-24	0.0854087	1.87543e-23	0.0737611	1.05966e-22	0.0601192	5.87378e-22	0.0462781	3.19279e-21	0.0336746	1.70113e-20	0.023187	8.88041e-20	0.0151251	4.54001e-19	0.00935836	2.27201e-18	0.00549937	1.11246e-17	0.00307338	5.32675e-17	0.00163569	2.49304e-16	0.000830153	1.13986e-15	0.000402323	5.08863e-15	0.000186437	2.21681e-14	8.27175e-05	9.41859e-14	3.51824e-05	3.90042e-13	1.43633e-05	1.57339e-12	5.63512e-06	6.17845e-12	2.12705e-06	2.36022e-11	7.73335e-07	8.76497e-11	2.71158e-07	3.162e-10	9.19721e-08	1.10729e-09	3.08456e-08	3.76104e-09	1.23808e-08
3.55	6.01273e-46	3.20197e-08	4.44127e-45	1.06417e-07	3.62083e-44	3.13751e-07	2.92377e-43	8.85892e-07	2.334e-42	2.41043e-06	1.84149e-41	6.31797e-06	1.43564e-40	1.59362e-05	1.10568e-39	3.86393e-05	8.41027e-39	8.99495e-05	6.31653e-38	0.000200802	4.68299e-37	0.000429332	3.42633e-36	0.000878056	2.47331e-35	0.0017155	1.76098e-34	0.0031976	1.23632e-33	0.00567871	8.55628e-33	0.00959613	5.83562e-32	0.01541	3.92109e-31	0.0234868	2.59483e-30	0.0339347	1.69067e-29	0.0464285	1.08421e-28	0.0600916	6.84119e-28	0.073512	4.24585e-27	0.0849406	2.59097e-26	0.0926535	1.55407e-25	0.0953804	9.15868e-25	0.0926535	5.30135e-24	0.0849406	3.01277e-23	0.073512	1.68036e-22	0.0600916	9.19432e-22	0.0464285	4.93333e-21	0.0339347	2.59466e-20	0.0234868	1.33707e-19	0.01541	6.74778e-19	0.00959613	3.33355e-18	0.00567871	1.61133e-17	0.0031976	7.61698e-17	0.0017155	3.51952e-16	0.000878056	1.58876e-15	0.000429332	7.00294e-15	0.000200802	3.01234e-14	8.99495e-05	1.26381e-13	3.86393e-05	5.16844e-13	1.59362e-05	2.05904e-12	6.31798e-06	7.98592e-12	2.41046e-06	3.01336e-11	8.86003e-07	1.10546e-10	3.14145e-07	3.93999e-10	1.0778e-07	1.36327e-09	3.65955e-08	4.57581e-09	1.4887e-08
3.6	1.33825e-45	3.77082e-08	9.75871e-45	1.24178e-07	7.8627e-44	3.62221e-07	6.27454e-43	1.01171e-06	4.94979e-42	2.72349e-06	3.85901e-41	7.06406e-06	2.97268e-40	1.76365e-05	2.26203e-39	4.23371e-05	1.69989e-38	9.76065e-05	1.26126e-37	0.000215859	9.23722e-37	0.000457372	6.67599e-36	0.000927325	4.76006e-35	0.00179684	3.34743e-34	0.00332311	2.32109e-33	0.00585841	1.58646e-32	0.00983244	1.06856e-31	0.0156908	7.09032e-31	0.0237798	4.63341e-30	0.0341862	2.98103e-29	0.0465705	1.88766e-28	0.0600587	1.17607e-27	0.0732632	7.20686e-27	0.0844797	4.34224e-26	0.0920364	2.57149e-25	0.0947059	1.49625e-24	0.0920364	8.55084e-24	0.0844797	4.79774e-23	0.0732632	2.64192e-22	0.0600587	1.4272e-21	0.0465705	7.5606e-21	0.0341862	3.92601e-20	0.0237798	1.99748e-19	0.0156908	9.95313e-19	0.00983244	4.85495e-18	0.00585841	2.31714e-17	0.00332311	1.08157e-16	0.00179684	4.9349e-16	0.000927325	2.19986e-15	0.000457372	9.57587e-15	0.000215859	4.06807e-14	9.76065e-05	1.68569e-13	4.23371e-05	6.80919e-13	1.76365e-05	2.67963e-12	7.06407e-06	1.0267e-11	2.72352e-06	3.82748e-11	1.01185e-06	1.38737e-10	3.6271e-07	4.88625e-10	1.25849e-07	1.67087e-09	4.32514e-08	5.54323e-09	1.78276e-08
3.65	2.9424e-45	4.42419e-08	2.11844e-44	1.44395e-07	1.68702e-43	4.16803e-07	1.33061e-42	1.15185e-06	1.03741e-41	3.06837e-06	7.99297e-41	7.87724e-06	6.08447e-40	1.94703e-05	4.57499e-39	4.62844e-05	3.39708e-38	0.000105699	2.49035e-37	0.000231619	1.80195e-36	0.000486442	1.2866e-35	0.000977939	9.06237e-35	0.00187967	6.29541e-34	0.00344983	4.31189e-33	0.00603836	2.91106e-32	0.0100672	1.93663e-31	0.0159676	1.26919e-30	0.0240662	8.19139e-30	0.0344293	5.20483e-29	0.0467046	3.25489e-28	0.0600208	2.00265e-27	0.073015	1.2119e-26	0.0840256	7.2107e-26	0.0914315	4.21681e-25	0.0940455	2.42288e-24	0.0914315	1.3673e-23	0.0840256	7.57561e-23	0.073015	4.11932e-22	0.0600208	2.19744e-21	0.0467046	1.14952e-20	0.0344293	5.8945e-20	0.0240662	2.96156e-19	0.0159676	1.4573e-18	0.0100672	7.01997e-18	0.00603836	3.30886e-17	0.00344983	1.52536e-16	0.00187967	6.87387e-16	0.000977939	3.02654e-15	0.000486442	1.3013e-14	0.000231619	5.46085e-14	0.000105699	2.23538e-13	4.62844e-05	8.92066e-13	1.94703e-05	3.46847e-12	7.87725e-06	1.31311e-11	3.06842e-06	4.83735e-11	1.15202e-06	1.73286e-10	4.17406e-07	6.0321e-10	1.46434e-07	2.03895e-09	5.09293e-08	6.68731e-09	2.12648e-08
3.7	6.39268e-45	5.17206e-08	4.54467e-44	1.67333e-07	3.57742e-43	4.78082e-07	2.78912e-42	1.30749e-06	2.14936e-41	3.44734e-06	1.63675e-40	8.76144e-06	1.23137e-39	2.14439e-05	9.15008e-39	5.049e-05	6.71405e-38	0.000114236	4.86364e-37	0.000248087	3.47732e-36	0.000516539	2.45315e-35	0.00102988	1.70719e-34	0.00196393	1.17167e-33	0.00357767	7.92816e-33	0.00621845	5.28762e-32	0.0103003	3.47493e-31	0.0162404	2.24957e-30	0.024346	1.43414e-29	0.0346643	9.001e-29	0.0468309	5.55978e-28	0.0599782	3.37873e-27	0.0727674	2.01946e-26	0.0835784	1.18675e-25	0.0908383	6.85444e-25	0.0933987	3.88977e-24	0.0908383	2.16798e-23	0.0835784	1.18634e-22	0.0727674	6.37115e-22	0.0599782	3.3567e-21	0.0468309	1.73429e-20	0.0346643	8.78344e-20	0.024346	4.35873e-19	0.0162404	2.11846e-18	0.0103003	1.00797e-17	0.00621845	4.693e-17	0.00357767	2.13706e-16	0.00196393	9.51342e-16	0.00102988	4.13801e-15	0.000516539	1.75775e-14	0.000248087	7.28783e-14	0.000114236	2.94764e-13	5.049e-05	1.16235e-12	2.14439e-05	4.46607e-12	8.76146e-06	1.67098e-11	3.4474e-06	6.08417e-11	1.30771e-06	2.15438e-10	4.78824e-07	7.41372e-10	1.69811e-07	2.47761e-09	5.97557e-08	8.03507e-09	2.5268e-08
3.75	1.37277e-44	6.02524e-08	9.63748e-44	1.93278e-07	7.49965e-43	5.46681e-07	5.7803e-42	1.47989e-06	4.40331e-41	3.86272e-06	3.31449e-40	9.72067e-06	2.4647e-39	2.35633e-05	1.81016e-38	5.49622e-05	1.31272e-37	0.000123228	9.39773e-37	0.000265271	6.63988e-36	0.000547661	4.62885e-35	0.00108311	3.18309e-34	0.00204957	2.15858e-33	0.00370656	1.44317e-32	0.00639859	9.50977e-32	0.0105317	6.17455e-31	0.016509	3.94908e-30	0.0246194	2.48722e-29	0.0348915	1.54214e-28	0.0469499	9.41011e-28	0.0599313	5.64918e-27	0.0725205	3.33546e-26	0.0831378	1.93624e-25	0.0902565	1.10472e-24	0.0927651	6.19266e-24	0.0902565	3.40944e-23	0.0831378	1.84293e-22	0.0725205	9.77673e-22	0.0599313	5.08824e-21	0.0469499	2.59693e-20	0.0348915	1.29926e-19	0.0246194	6.36927e-19	0.016509	3.05816e-18	0.0105317	1.43752e-17	0.00639859	6.61228e-17	0.00370656	2.97489e-16	0.00204957	1.30847e-15	0.00108311	5.62358e-15	0.000547661	2.36045e-14	0.000265271	9.67113e-14	0.000123228	3.86565e-13	5.49622e-05	1.50655e-12	2.35633e-05	5.72144e-12	9.72069e-06	2.11603e-11	3.8628e-06	7.61653e-11	1.48015e-06	2.66642e-10	5.47588e-07	9.07272e-10	1.96276e-07	2.99833e-09	6.98693e-08	9.61686e-09	2.99136e-08
3.8	2.91446e-44	6.99543e-08	2.02075e-43	2.22533e-07	1.55469e-42	6.23258e-07	1.1847e-41	1.67034e-06	8.92221e-41	4.31693e-06	6.63928e-40	1.0759e-05	4.88041e-39	2.5835e-05	3.54304e-38	5.97095e-05	2.53967e-37	0.000132683	1.79703e-36	0.000283176	1.25487e-35	0.000579802	8.64572e-35	0.00113762	5.87553e-34	0.00213654	3.93751e-33	0.00383641	2.6014e-32	0.00657869	1.69389e-31	0.0107613	1.08675e-30	0.0167736	6.86785e-30	0.0248865	4.2739e-29	0.035111	2.61826e-28	0.0470618	1.57852e-27	0.0598803	9.36273e-27	0.0722744	5.46169e-26	0.0827037	3.13243e-25	0.0896857	1.76571e-24	0.0921443	9.77891e-24	0.0896857	5.31913e-23	0.0827037	2.84062e-22	0.0722744	1.48883e-21	0.0598803	7.65548e-21	0.0470618	3.86032e-20	0.035111	1.90821e-19	0.0248865	9.24266e-19	0.0167736	4.38485e-18	0.0107613	2.03661e-17	0.00657869	9.25685e-17	0.00383641	4.11544e-16	0.00213654	1.7888e-15	0.00113762	7.59773e-15	0.000579802	3.15183e-14	0.000283176	1.27634e-13	0.000132683	5.04272e-13	5.97095e-05	1.94271e-12	2.5835e-05	7.29363e-12	1.0759e-05	2.66693e-11	4.31702e-06	9.49155e-11	1.67067e-06	3.2858e-10	6.24364e-07	1.10568e-09	2.26147e-07	3.61408e-09	8.14208e-08	1.14666e-08	3.52865e-08
3.85	6.11892e-44	8.09521e-08	4.19046e-43	2.55426e-07	3.18778e-42	7.08509e-07	2.4019e-41	1.88022e-06	1.78853e-40	4.81243e-06	1.31584e-39	1.18805e-05	9.56258e-39	2.8265e-05	6.86296e-38	6.47398e-05	4.86306e-37	0.00014261	3.40145e-36	0.000301806	2.34784e-35	0.000612957	1.59886e-34	0.00119338	1.07395e-33	0.00222479	7.11325e-33	0.00396714	4.64462e-32	0.00675865	2.98889e-31	0.0109891	1.89507e-30	0.0170342	1.18352e-29	0.0251473	7.27825e-29	0.0353231	4.4061e-28	0.0471669	2.62497e-27	0.0598253	1.53852e-26	0.0720293	8.86845e-26	0.0822759	5.02596e-25	0.0891255	2.79944e-24	0.0915357	1.53199e-23	0.0891255	8.2342e-23	0.0822759	4.3452e-22	0.0720293	2.25041e-21	0.0598253	1.14344e-20	0.0471669	5.69769e-20	0.0353231	2.78318e-19	0.0251473	1.33219e-18	0.0170342	6.24577e-18	0.0109891	2.86693e-17	0.00675865	1.28785e-16	0.00396714	5.65885e-16	0.00222479	2.4311e-15	0.00119338	1.02065e-14	0.000612957	4.18535e-14	0.000301806	1.67548e-13	0.00014261	6.54436e-13	6.47398e-05	2.49271e-12	2.8265e-05	9.25344e-12	1.18806e-05	3.34582e-11	4.81255e-06	1.1776e-10	1.88063e-06	4.03196e-10	7.09851e-07	1.34204e-09	2.59766e-07	4.33953e-09	9.45741e-08	1.3622e-08	4.14798e-08
3.9	1.27073e-43	9.33815e-08	8.59637e-43	2.92305e-07	6.46665e-42	8.03167e-07	4.81827e-41	2.11095e-06	3.5478e-40	5.35176e-06	2.58089e-39	1.30895e-05	1.85449e-38	3.08596e-05	1.31591e-37	7.0061e-05	9.21873e-37	0.000153017	6.37461e-36	0.000321166	4.3498e-35	0.000647118	2.92825e-34	0.00125036	1.94428e-33	0.00231426	1.27295e-32	0.00409867	8.21569e-32	0.0069384	5.22569e-31	0.011215	3.27483e-30	0.0172907	2.02141e-29	0.0254021	1.22862e-28	0.0355281	7.35101e-28	0.0472655	4.32825e-27	0.0597667	2.50714e-26	0.0717851	1.42827e-25	0.0818544	7.99954e-25	0.0885757	4.40351e-24	0.0909391	2.38158e-23	0.0885757	1.26507e-22	0.0818544	6.59763e-22	0.0717851	3.377e-21	0.0597667	1.69582e-20	0.0472655	8.35158e-20	0.0355281	4.03204e-19	0.0254021	1.90753e-18	0.0172907	8.83956e-18	0.011215	4.01064e-17	0.0069384	1.78086e-16	0.00409867	7.73534e-16	0.00231426	3.2852e-15	0.00125036	1.36353e-14	0.000647118	5.52804e-14	0.000321166	2.18806e-13	0.000153017	8.45072e-13	7.0061e-05	3.18301e-12	3.08596e-05	1.16854e-11	1.30895e-05	4.17881e-11	5.35191e-06	1.45479e-10	2.11144e-06	4.9273e-10	8.04789e-07	1.62254e-09	2.97496e-07	5.19114e-09	1.09507e-07	1.61251e-08	4.85958e-08
3.95	2.61094e-43	1.07388e-07	1.74492e-42	3.33538e-07	1.29814e-41	9.08002e-07	9.56582e-41	2.36398e-06	6.96561e-40	5.93753e-06	5.01096e-39	1.439e-05	3.56048e-38	3.36249e-05	2.49817e-37	7.56809e-05	1.73046e-36	0.000163911	1.18311e-35	0.000341258	7.98183e-35	0.000682276	5.31238e-34	0.00130853	3.48718e-33	0.0024049	2.25707e-32	0.00423094	1.44008e-31	0.00711784	9.0549e-31	0.0114389	5.60938e-30	0.0175431	3.42262e-29	0.025651	2.05632e-28	0.0357261	1.21614e-27	0.0473579	7.07792e-27	0.0597047	4.05252e-26	0.071542	2.28195e-25	0.0814389	1.2633e-24	0.0880359	6.87368e-24	0.0903539	3.67455e-23	0.0880359	1.92931e-22	0.0814389	9.94561e-22	0.071542	5.03193e-21	0.0597047	2.49776e-20	0.0473579	1.21594e-19	0.0357261	5.80302e-19	0.025651	2.71393e-18	0.0175431	1.24327e-17	0.0114389	5.57665e-17	0.00711784	2.44811e-16	0.00423094	1.05133e-15	0.0024049	4.41472e-15	0.00130853	1.8118e-14	0.000682276	7.26348e-14	0.000341258	2.84307e-13	0.000163911	1.08594e-12	7.56809e-05	4.04545e-12	3.36249e-05	1.469e-11	1.43901e-05	5.19659e-11	5.93771e-06	1.78975e-10	2.36458e-06	5.99752e-10	9.09956e-07	1.95422e-09	3.39725e-07	6.18738e-09	1.2641e-07	1.90225e-08	5.67465e-08
4	5.30893e-43	1.23126e-07	3.50545e-42	3.79517e-07	2.57936e-41	1.02382e-06	1.87995e-40	2.64086e-06	1.35394e-39	6.5724e-06	9.63288e-39	1.57865e-05	6.76896e-38	3.65669e-05	4.69675e-37	8.16069e-05	3.21723e-36	0.000175299	2.17507e-35	0.000362084	1.45099e-34	0.000718424	9.54885e-34	0.00136788	6.19759e-33	0.00249666	3.96614e-32	0.00436387	2.50192e-31	0.0072969	1.55533e-30	0.0116608	9.52573e-30	0.0177916	5.74616e-29	0.025894	3.41302e-28	0.0359173	1.99551e-27	0.0474443	1.14814e-26	0.0596394	6.49872e-26	0.0713	3.6176e-25	0.0810294	1.97986e-24	0.0875059	1.06495e-23	0.08978	5.62803e-23	0.0875059	2.92127e-22	0.0810294	1.48875e-21	0.0713	7.4465e-21	0.0596394	3.65429e-20	0.0474443	1.75877e-19	0.0359173	8.2986e-19	0.025894	3.83721e-18	0.0177916	1.73806e-17	0.0116608	7.70845e-17	0.0072969	3.34609e-16	0.00436387	1.42096e-15	0.00249666	5.90061e-15	0.00136788	2.39486e-14	0.000718424	9.49547e-14	0.000362084	3.6761e-13	0.000175299	1.38888e-12	8.16069e-05	5.11819e-12	3.65669e-05	1.83864e-11	1.57865e-05	6.43508e-11	6.57262e-06	2.19295e-10	2.64158e-06	7.272e-10	1.02617e-06	2.34502e-09	3.86866e-07	7.34887e-09	1.45491e-07	2.23653e-08	6.60542e-08
4.05	1.06851e-42	1.40761e-07	6.97136e-42	4.30658e-07	5.07399e-41	1.15147e-06	3.65815e-40	2.94314e-06	2.60599e-39	7.25908e-06	1.83388e-38	1.72831e-05	1.27457e-37	3.96918e-05	8.74675e-37	8.78462e-05	5.92549e-36	0.000187186	3.9618e-35	0.000383647	2.61366e-34	0.000755551	1.70093e-33	0.00142836	1.09169e-32	0.00258949	6.9083e-32	0.00449738	4.30918e-31	0.00747552	2.64882e-30	0.0118806	1.60409e-29	0.018036	9.56754e-29	0.0261313	5.61885e-28	0.036102	3.24821e-27	0.047525	1.84784e-26	0.0595711	1.03413e-25	0.0710592	5.69168e-25	0.0806257	3.07984e-24	0.0869852	1.63794e-23	0.0892168	8.55861e-23	0.0869852	4.39238e-22	0.0806257	2.21329e-21	0.0710592	1.09462e-20	0.0595711	5.31146e-20	0.047525	2.52774e-19	0.036102	1.17937e-18	0.0261313	5.39258e-18	0.018036	2.41543e-17	0.0118806	1.05941e-16	0.00747552	4.54797e-16	0.00449738	1.91013e-15	0.00258949	7.84521e-15	0.00142836	3.14946e-14	0.000755551	1.23522e-13	0.000383647	4.73062e-13	0.000187186	1.76818e-12	8.78462e-05	6.44674e-12	3.96918e-05	2.29149e-11	1.72831e-05	7.93616e-11	7.25935e-06	2.67646e-10	2.94402e-06	8.78422e-10	1.15428e-06	2.80389e-09	4.39356e-07	8.6986e-09	1.66971e-07	2.62103e-08	7.66519e-08
4.1	2.12916e-42	1.6047e-07	1.37274e-41	4.87396e-07	9.88389e-41	1.29184e-06	7.04952e-40	3.27247e-06	4.96792e-39	8.00034e-06	3.45829e-38	1.88841e-05	2.37751e-37	4.30053e-05	1.61385e-36	9.44057e-05	1.08139e-35	0.00019958	7.15117e-35	0.000405945	4.66604e-34	0.000793646	3.00323e-33	0.00148995	1.90629e-32	0.00268333	1.19301e-31	0.00463141	7.35934e-31	0.00765362	4.47363e-30	0.0120983	2.67911e-29	0.0182765	1.5802e-28	0.0263629	9.17709e-28	0.0362804	5.24617e-27	0.0476002	2.9512e-26	0.0595	1.63322e-25	0.0708196	8.88886e-25	0.0802276	4.7563e-24	0.0864738	2.50136e-23	0.0886641	1.29248e-22	0.0864738	6.55942e-22	0.0802276	3.26855e-21	0.0708196	1.59859e-20	0.0595	7.67109e-20	0.0476002	3.61038e-19	0.0362804	1.66595e-18	0.0263629	7.53373e-18	0.0182765	3.33753e-17	0.0120983	1.44787e-16	0.00765362	6.14802e-16	0.00463141	2.5542e-15	0.00268333	1.03774e-14	0.00148995	4.12133e-14	0.000793646	1.59916e-13	0.000405945	6.05947e-13	0.00019958	2.24102e-12	9.44057e-05	8.08523e-12	4.30054e-05	2.84406e-11	1.88842e-05	9.74849e-11	8.00067e-06	3.25413e-10	3.27353e-06	1.05722e-09	1.29518e-06	3.34088e-09	4.97658e-07	1.02621e-08	1.91089e-07	3.06195e-08	8.86842e-08
4.15	4.20134e-42	1.82439e-07	2.67703e-41	5.50194e-07	1.90695e-40	1.44583e-06	1.34565e-39	3.63052e-06	9.38201e-39	8.799e-06	6.46121e-38	2.05939e-05	4.39433e-37	4.65135e-05	2.95076e-36	0.000101292	1.95588e-35	0.000212486	1.27942e-34	0.00042898	8.2575e-34	0.000832697	5.25704e-33	0.00155262	3.30054e-32	0.00277814	2.04302e-31	0.00476589	1.2465e-30	0.00783113	7.49429e-30	0.0123139	4.43887e-29	0.0185131	2.5894e-28	0.0265891	1.48728e-27	0.0364527	8.40867e-27	0.0476701	4.6782e-26	0.0594261	2.56047e-25	0.0705813	1.37821e-24	0.0798352	7.2935e-24	0.0859712	3.79351e-23	0.0881215	1.93861e-22	0.0859712	9.73066e-22	0.0798352	4.79563e-21	0.0705813	2.3198e-20	0.0594261	1.10104e-19	0.0476701	5.12557e-19	0.0364527	2.3394e-18	0.0265891	1.04646e-17	0.0185131	4.58588e-17	0.0123139	1.96801e-16	0.00783113	8.2671e-16	0.00476589	3.39791e-15	0.00277814	1.36587e-14	0.00155262	5.36715e-14	0.000832697	2.06068e-13	0.00042898	7.72669e-13	0.000212486	2.82797e-12	0.000101292	1.00977e-11	4.65135e-05	3.51567e-11	2.0594e-05	1.19284e-10	8.79939e-06	3.94182e-10	3.63179e-06	1.26791e-09	1.4498e-06	3.96724e-09	5.62261e-07	1.20675e-08	2.181e-07	3.56608e-08	1.02307e-07
4.2	8.21119e-42	2.06867e-07	5.17127e-41	6.19533e-07	3.64478e-40	1.61442e-06	2.5449e-39	4.019e-06	1.7556e-38	9.6579e-06	1.19624e-37	2.24167e-05	8.04932e-37	5.0222e-05	5.34749e-36	0.000108512	3.50665e-35	0.000225907	2.26928e-34	0.000452751	1.44889e-33	0.000872693	9.12498e-33	0.00161634	5.66721e-32	0.00287387	3.47009e-31	0.00490076	2.09429e-30	0.00800799	1.24551e-29	0.0125274	7.29714e-29	0.0187457	4.21057e-28	0.0268098	2.39216e-27	0.0366189	1.33776e-26	0.0477349	7.3618e-26	0.0593498	3.98544e-25	0.0703443	2.12191e-24	0.0794481	1.11072e-23	0.0854773	5.71436e-23	0.0875888	2.88856e-22	0.0854773	1.43417e-21	0.0794481	6.9917e-21	0.0703443	3.3456e-20	0.0593498	1.5708e-19	0.0477349	7.23379e-19	0.0366189	3.26624e-18	0.0268098	1.44544e-17	0.0187457	6.26683e-17	0.0125274	2.66084e-16	0.00800799	1.10594e-15	0.00490076	4.49775e-15	0.00287387	1.78904e-14	0.00161634	6.95679e-14	0.000872693	2.64335e-13	0.000452751	9.80947e-13	0.000225907	3.55357e-12	0.000108512	1.25599e-11	5.0222e-05	4.32888e-11	2.24169e-05	1.4541e-10	9.65838e-06	4.75764e-10	4.02052e-06	1.51534e-09	1.61912e-06	4.69554e-09	6.33679e-07	1.41462e-08	2.48275e-07	4.14087e-08	1.17691e-07
4.25	1.58983e-41	2.33961e-07	9.89709e-41	6.95922e-07	6.90257e-40	1.79859e-06	4.76934e-39	4.43969e-06	3.25572e-38	1.05799e-05	2.19513e-37	2.43569e-05	1.46153e-36	5.41364e-05	9.60712e-36	0.00011607	6.23331e-35	0.000239849	3.99104e-34	0.000477254	2.52113e-33	0.000913619	1.57088e-32	0.00168108	9.65212e-32	0.00297047	5.84696e-31	0.00503595	3.49105e-30	0.00818415	2.05394e-29	0.0127387	1.19045e-28	0.0189745	6.79539e-28	0.0270254	3.81923e-27	0.0367794	2.11288e-26	0.0477949	1.15024e-25	0.0592711	6.16016e-25	0.0701087	3.24455e-24	0.0790664	1.68013e-23	0.0849917	8.5512e-23	0.0870657	4.27626e-22	0.0849917	2.10046e-21	0.0790664	1.01305e-20	0.0701087	4.7959e-20	0.0592711	2.22779e-19	0.0477949	1.01505e-18	0.0367794	4.53475e-18	0.0270254	1.98564e-17	0.0189745	8.5185e-17	0.0127387	3.57902e-16	0.00818415	1.47206e-15	0.00503595	5.92464e-15	0.00297047	2.33228e-14	0.00168108	8.97609e-14	0.000913619	3.3758e-13	0.000477254	1.24006e-12	0.000239849	4.44698e-12	0.00011607	1.55605e-11	5.41365e-05	5.30989e-11	2.43571e-05	1.7661e-10	1.05805e-05	5.7222e-10	4.4415e-06	1.805e-09	1.80413e-06	5.53978e-09	7.12455e-07	1.65325e-08	2.81905e-07	4.79439e-08	1.35017e-07
4.3	3.05003e-41	2.63942e-07	1.87702e-40	7.79891e-07	1.29551e-39	1.99938e-06	8.8589e-39	4.8944e-06	5.98473e-38	1.15681e-05	3.99322e-37	2.64188e-05	2.63101e-36	5.82624e-05	1.71138e-35	0.000123975	1.09876e-34	0.000254315	6.96125e-34	0.000502489	4.35116e-33	0.000955462	2.68258e-32	0.00174681	1.63089e-31	0.00306788	9.77506e-31	0.00517142	5.77463e-30	0.00835955	3.36149e-29	0.0129477	1.92764e-28	0.0191995	1.08867e-27	0.0272357	6.05374e-27	0.0369343	3.31351e-26	0.0478502	1.78471e-25	0.0591902	9.45662e-25	0.0698744	4.92796e-24	0.07869	2.52481e-23	0.0845143	1.27142e-22	0.0865518	6.29082e-22	0.0845143	3.05736e-21	0.07869	1.45903e-20	0.0698744	6.83451e-20	0.0591902	3.14145e-19	0.0478502	1.41636e-18	0.0369343	6.26155e-18	0.0272357	2.71324e-17	0.0191995	1.15193e-16	0.0129477	4.78984e-16	0.00835955	1.94982e-15	0.00517142	7.76721e-15	0.00306788	3.02651e-14	0.00174681	1.153e-13	0.000955462	4.29269e-13	0.000502489	1.5611e-12	0.000254315	5.54272e-12	0.000123975	1.92036e-11	5.82625e-05	6.48907e-11	2.6419e-05	2.1374e-10	1.15687e-05	6.85884e-10	4.89654e-06	2.14301e-09	2.00589e-06	6.51548e-09	7.99156e-07	1.92641e-08	3.19296e-07	5.53545e-08	1.54481e-07
4.35	5.79898e-41	2.97042e-07	3.52829e-40	8.71995e-07	2.41017e-39	2.21784e-06	1.63123e-38	5.38498e-06	1.09069e-37	1.26252e-05	7.20255e-37	2.86066e-05	4.69657e-36	6.26053e-05	3.02336e-35	0.000132229	1.92096e-34	0.000269308	1.2044e-33	0.000528453	7.44979e-33	0.000998208	4.54507e-32	0.0018135	2.73436e-31	0.00316607	1.62175e-30	0.00530709	9.48025e-30	0.00853415	5.46076e-29	0.0131546	3.09864e-28	0.0194207	1.73166e-27	0.027441	9.52814e-27	0.0370838	5.16049e-26	0.047901	2.75036e-25	0.0591072	1.44205e-24	0.0696415	7.43593e-24	0.0783186	3.76986e-23	0.0840449	1.87853e-22	0.0860469	9.19766e-22	0.0840449	4.42348e-21	0.0783186	2.08899e-20	0.0696415	9.68383e-20	0.0591072	4.40501e-19	0.047901	1.96554e-18	0.0370838	8.59989e-18	0.027441	3.68824e-17	0.0194207	1.54986e-16	0.0131546	6.37885e-16	0.00853415	2.57035e-15	0.00530709	1.01358e-14	0.00316607	3.9098e-14	0.0018135	1.47465e-13	0.000998208	5.43574e-13	0.000528453	1.95732e-12	0.000269308	6.88152e-12	0.000132229	2.36107e-11	6.26054e-05	7.9015e-11	2.86068e-05	2.57782e-10	1.2626e-05	8.194e-10	5.38751e-06	2.53625e-09	2.22548e-06	7.63984e-09	8.94377e-07	2.23824e-08	3.60778e-07	6.37359e-08	1.76293e-07
